1.215469613259668458e-01,2.677046710195881696e-01,1.125062782521346061e-01,1.506780512305374220e-03,3.164239075841285970e-02,8.337518834756403596e-02,2.310396785534907238e-02,1.004520341536916219e-03,9.542943244600702452e-03,2.159718734304369794e-02,2.265193370165745901e-01,2.009040683073832437e-03,9.542943244600702452e-03,3.013561024610748439e-03,2.661978905072827709e-02,9.542943244600702452e-03,1.004520341536916175e-02,2.009040683073832437e-03,1.506780512305374263e-02,0.000000000000000000e+00,1.004520341536916219e-03,1.607232546459065950e-02,0.000000000000000000e+00,5.022601707684581094e-04,4.520341536916122442e-03
2.834809796769150458e-01,2.761855132881709321e-02,1.771756122980719036e-02,2.032308494007295518e-02,1.099531005732152095e-01,6.253256904637832098e-03,3.126628452318916049e-03,7.295466388744137158e-03,3.126628452318916049e-03,1.094319958311620704e-02,0.000000000000000000e+00,3.809275664408546258e-01,1.042209484106305277e-03,5.211047420531526387e-04,1.094319958311620704e-02,3.126628452318916049e-03,0.000000000000000000e+00,8.337675872850442219e-03,5.732152162584679134e-03,1.875977071391349629e-02,3.126628452318916049e-03,1.771756122980719036e-02,1.563314226159458024e-03,2.084418968212610555e-03,5.627931214174049235e-02
1.194901752522570387e-01,2.373871481678173079e-01,7.753584705257567100e-02,7.966011683483802119e-02,1.168348380244291045e-02,3.239511417950079880e-02,2.761550716941051434e-02,1.699415825809877725e-02,5.841741901221455223e-03,7.434944237918215265e-03,9.028146574614976175e-03,4.779607010090281861e-03,2.543813064259161094e-01,4.779607010090281861e-03,7.966011683483802813e-03,2.124269782262347157e-03,3.770578863515666734e-02,5.841741901221455223e-03,1.540095592140201808e-02,8.497079129049388627e-03,7.434944237918215265e-03,6.903876792352628584e-03,7.434944237918215265e-03,7.966011683483802813e-03,3.717472118959107633e-03
1.201281366791244060e-01,3.950880939668980490e-02,8.275493860117458245e-02,1.868659903897490829e-02,5.339028296849973425e-03,2.829684997330485924e-02,1.767218366257341244e-01,8.542445274959956786e-03,6.940736785904965539e-03,4.805125467164976343e-03,3.203416978109983795e-03,4.271222637479978393e-03,3.737319807794981311e-03,4.255205552589428897e-01,4.271222637479978393e-03,3.737319807794981311e-03,4.805125467164976343e-03,1.441537640149492816e-02,7.474639615589962621e-03,2.028830752802989953e-02,0.000000000000000000e+00,9.076348104644953868e-03,1.601708489054991897e-03,3.737319807794981311e-03,2.135611318739989196e-03
9.095860566448801809e-02,1.132897603485838733e-01,1.269063180827886828e-01,2.396514161220043501e-02,1.519607843137254777e-01,1.198257080610021751e-02,3.867102396514161128e-02,2.069716775599128589e-02,7.625272331154684183e-03,4.847494553376906212e-02,1.143790849673202541e-02,3.376906318082788933e-02,4.901960784313725422e-03,5.446623093681917521e-03,1.628540305010893197e-01,4.302832244008714807e-02,3.812636165577342091e-03,9.803921568627450844e-03,2.178649237472767095e-03,2.015250544662309379e-02,3.267973856209150426e-03,7.625272331154684183e-03,0.000000000000000000e+00,5.991285403050108753e-03,5.119825708061002262e-02
8.400926998841251603e-02,6.604866743916569527e-02,1.622247972190034651e-02,2.896871378910776534e-03,1.025492468134414775e-01,5.214368482039397588e-03,1.969872537659327766e-02,1.158748551564310527e-03,4.055619930475086628e-03,7.821552723059095602e-02,5.214368482039397588e-03,2.317497103128621054e-03,0.000000000000000000e+00,1.158748551564310527e-03,7.821552723059095602e-02,5.063731170336036591e-01,1.158748551564310527e-03,0.000000000000000000e+00,5.793742757821552635e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.969872537659327766e-02,2.317497103128621054e-03,1.158748551564310527e-03,1.738122827346465791e-03
1.399878271454656209e-01,1.168594035301278172e-01,1.819841752891052933e-01,6.390748630553864940e-02,8.520998174071819573e-03,4.808277541083384038e-02,3.469263542300669162e-02,1.643335362142422235e-02,3.651856360316494288e-03,6.086427267194156714e-03,8.520998174071819573e-03,4.260499087035909786e-03,3.469263542300669162e-02,8.520998174071819573e-03,6.086427267194156714e-03,3.043213633597078357e-03,2.227632379793061390e-01,9.738283627510651436e-03,2.373706634205721352e-02,8.520998174071819573e-03,9.129640900791236371e-03,1.034692635423006650e-02,1.765063907486305594e-02,1.217285453438831343e-02,6.086427267194157147e-04
2.031921424186617642e-01,4.235727440147329936e-02,5.095150399017802506e-02,1.160220994475138073e-01,3.683241252302025918e-03,5.156537753222836112e-02,6.138735420503376589e-02,4.542664211172498662e-02,1.104972375690607689e-02,6.138735420503376242e-03,1.227747084100675162e-03,2.762430939226519222e-02,1.596071209330877927e-02,1.903007980356046652e-02,3.007980356046654341e-02,0.000000000000000000e+00,9.821976672805401293e-03,2.234499693063229098e-01,7.366482504604051837e-03,3.376304481276856673e-02,1.227747084100675162e-03,1.903007980356046652e-02,0.000000000000000000e+00,7.366482504604051837e-03,1.227747084100675248e-02
1.915167095115681284e-01,1.214652956298200581e-01,7.455012853470437129e-02,6.426735218508997614e-03,1.092544987146529603e-02,7.326478149100257298e-02,2.956298200514138885e-02,2.313624678663239037e-02,9.640102827763495988e-03,1.349614395886889438e-02,2.506426735218509130e-02,1.542416452442159358e-02,3.406169665809768293e-02,5.141388174807197571e-03,6.426735218508997614e-03,5.784061696658097593e-03,2.827763496143958707e-02,2.185089974293059206e-02,2.487146529562981878e-01,0.000000000000000000e+00,3.856041131105398395e-03,1.606683804627249273e-02,5.784061696658097593e-03,2.699228791773778877e-02,2.570694087403598786e-03
1.457516339869281141e-01,6.535947712418300201e-04,2.745098039215686236e-02,1.666666666666666574e-01,1.176470588235294101e-02,2.679738562091503115e-02,1.039215686274509859e-01,3.856209150326797563e-02,3.856209150326797563e-02,1.960784313725490169e-03,0.000000000000000000e+00,6.078431372549019523e-02,1.307189542483660170e-02,2.483660130718954098e-02,4.183006535947712129e-02,0.000000000000000000e+00,1.633986928104575256e-02,2.352941176470588203e-02,0.000000000000000000e+00,2.235294117647058931e-01,1.960784313725490169e-03,5.228758169934640161e-03,0.000000000000000000e+00,6.535947712418300201e-04,2.614379084967320341e-02
1.039735099337748409e-01,2.980132450331125782e-02,3.377483443708609312e-02,7.284768211920530229e-03,1.059602649006622516e-02,7.284768211920530229e-03,6.622516556291390723e-03,5.960264900662252084e-03,1.324503311258278145e-03,5.298013245033112578e-03,1.986754966887417217e-03,1.523178807947019910e-02,7.947019867549668867e-03,0.000000000000000000e+00,2.649006622516556289e-03,5.298013245033112578e-03,9.271523178807947879e-03,1.324503311258278145e-03,3.973509933774834434e-03,3.311258278145695361e-03,6.801324503311257930e-01,4.900662251655629048e-02,5.298013245033112578e-03,1.324503311258278145e-03,1.324503311258278145e-03
2.006756756756756799e-01,8.716216216216216006e-02,3.783783783783783994e-02,4.729729729729729992e-02,4.189189189189189422e-02,1.689189189189189283e-02,2.567567567567567710e-02,8.108108108108108558e-03,2.702702702702702853e-03,2.297297297297297425e-02,1.486486486486486569e-02,4.459459459459459707e-02,3.378378378378378566e-03,8.108108108108108558e-03,2.162162162162162282e-02,3.513513513513513709e-02,2.702702702702702853e-03,4.256756756756756993e-02,6.756756756756757132e-03,1.418918918918918998e-02,2.702702702702702853e-02,2.641891891891892108e-01,1.148648648648648712e-02,6.081081081081081419e-03,6.081081081081081419e-03
3.943763518385003386e-01,2.018745493871665353e-02,1.816870944484498818e-01,5.695746214852198674e-02,1.946647440519105876e-02,5.839942321557317628e-02,3.821196827685652275e-02,2.595529920692141168e-02,1.441961067051189538e-02,7.209805335255947689e-04,0.000000000000000000e+00,5.767844268204758151e-03,1.730353280461427445e-02,7.209805335255947689e-04,0.000000000000000000e+00,5.046863734679163382e-03,4.542177361211247044e-02,0.000000000000000000e+00,6.488824801730352920e-03,0.000000000000000000e+00,5.767844268204758151e-03,2.235039653929343784e-02,7.930785868781542458e-02,7.209805335255947689e-04,7.209805335255947689e-04
1.511009870918754716e-01,8.731966590736522926e-02,1.746393318147304585e-02,1.290812452543659873e-02,1.518602885345482229e-03,2.733485193621867926e-02,1.708428246013667384e-01,5.011389521640090966e-02,7.137433561123765480e-02,7.593014426727410712e-03,6.074411541381928917e-03,1.138952164009111694e-02,9.870918754745633406e-03,7.593014426727410712e-03,9.870918754745633406e-03,7.593014426727411146e-04,1.518602885345482142e-02,3.037205770690964458e-03,1.670463173880030322e-02,0.000000000000000000e+00,1.518602885345482229e-03,6.074411541381928917e-03,7.593014426727411146e-04,3.075170842824601625e-01,6.074411541381928917e-03
8.628659476117103710e-02,2.080123266563944570e-02,1.926040061633281855e-02,1.926040061633281855e-02,1.201848998459167928e-01,8.474576271186440649e-03,3.466872110939907270e-02,6.933744221879815234e-03,4.622496147919877112e-03,1.078582434514637964e-02,2.311248073959938556e-03,6.933744221879814540e-02,1.540832049306625632e-03,7.704160246533128158e-04,8.320493066255778281e-02,2.311248073959938556e-03,1.540832049306625632e-03,1.309707241910631689e-02,6.163328197226502526e-03,1.848998459167950845e-02,0.000000000000000000e+00,4.622496147919877112e-03,0.000000000000000000e+00,1.540832049306625632e-03,4.637904468412942793e-01
